TextID,Sentence
10,"Роман встретил непонимание у того сорта людей, которые могли дегустировать несуществующий запах ковыля, но отрицали бытие доподлинных фактов."
10,"Да, ковыль не имеет запаха."
10,"Казаки сдержанно посмеивались в бороды, голосисто перекликались бабы, орда немытых казачат улюлюкала Прокофию вслед, но он, распахнув чекмень, шел медленно, как по пахотной борозде, сжимал в черной ладони хрупкую кисть жениной руки, непокорно нес белесо-чубатую голову, — лишь под скулами у него пухли и катались желваки да промеж каменных, по всегдашней неподвижности, бровей проступил пот."
10,Из сенцев пахнуло на него запахом перекисших хмелин и пряной сухменью богородицыной травки.
10,"Григорий видел бурые круги слинявшей под мышками от пота рубахи, провожал глазами каждое движение."
10,Слежалое сено ударило горячим запахом прели.
10,"От мокрых Аксиньиных волос тек нежный, волнующий запах."
10,"Степан во весь рост стоит на бричке, одной рукой держится за брезентовый верх будки, другой коротко взмахивает, сыплет мельчайшей подмывающей скороговоркой:

Не садися возле меня,

Не садися возле меня,

Люди скажут — любишь меня,

Любишь меня,

Ходишь ко мне,

Любишь меня,

Ходишь ко мне,

А я роду не простого…





Десятки грубых голосов хватают на лету, ухают, стелют на придорожную пыль:

А я роду не простого…

Не простого —

Воровского —

Воровского,

Не простого,

Люблю сына князевского…





Федот Бодовсков свищет; приседая, рвутся из постромок кони; Петро, высовываясь из будки, смеется и машет фуражкой; Степан, сверкая ослепительной усмешкой, озорно поводит плечами; а по дороге бугром движется пыль; Христоня, в распоясанной длиннющей рубахе, патлатый, мокрый от пота, ходит вприсядку, кружится маховым колесом, хмурясь и стоная, делает казачка, и на сером шелковье пыли остаются чудовищные разлапистые следы босых его ног."
10,"В такие минуты на лице ее, испятнанном черными уродливо крупными родинками, выступал обильный пот, в глазах накапливались и часто, одна за другой, стекали слезы."
10,"Скошенная трава вяла и сохла, излучая тягучий дурманящий аромат."
10,Тлеющий хворост обволакивал сидевших медовым запахом прижженной листвы.
10,"И вдруг бесстыдно мотнула подолом, обдала Пантелея Прокофьевича запахом бабьих юбок и грудью пошла на него, кривляясь и скаля зубы."
10,"Люди хрипли от жары и водки, а над длинными шеренгами крытых повозок тек пахучий волнующий ветер, издалека свистели суслики, степь тянула подальше от жилья и дыма выбеленных куреней."
10,"Возле стоял полковый фельдшер, курил, процеживая сквозь редкие зубы табачный дым."
10,Пахнуло запахом мужского пота и полынной дорожной горечью от нестираной рубахи.
10,"Аксинья металась по твердой, с запахом овчины кровати, трудно дышала."
10,"Убей, ради Христа… Отмучаюсь… Не житье…

Стиснув зубы, Степан закручивал на жениной груди прохладную от пота тонкую кожу."
10,"Степлится вода, — оказала, глядя на мокрую от пота спину мужа."
10,Мокрая от пота грудь чесалась.
10,"Из-под шляпы тек горький пот, попадая в глаза, щипал, как мыло."
10,Запах смолистого мужского пота мешался с едким и пряным бабьим.
10,"Остренькое безбровое лицо Михея крылось фиолетовым румянцем, из-под треснувшего пополам козырька обильно сыпался пот."
10,"Ноги его трепетали, выделывая неуловимую частуху коленец; на лбу, не успевая за ногами, метался мокрый от пота чуб."
10,"— А вот глину месим, — с трудом выпрастывая ноги из вязкой, пахнущей навозом гущи, злобно усмехнулся Давыдка."
10,"— Не тронь, оно вонять не будет."
10,"По вечерам у Сергея Платоновича собиралась хуторская интеллигенция: Боярышкин — студент Московского технического училища; тощий, снедаемый огромным самолюбием и туберкулезом учитель Баланда; его сожительница — учительница Марфа Герасимовна — девушка нестареющая и круглая, с постоянно неприлично выглядывающей нижней юбкой; почтмейстер — чудаковатый, заплесневелый, с запахом сургуча и дешевых духов холостяк."
10,"Из полковых писарей вылез Емельян Константинович в люди, оттуда же принес в семью затхлый душок подхалимства, заискивания."
10,"В амбаре пахло свежеобмолоченным хлебом, мышиным пометом и кислым, застоявшимся, паутинным запахом нежилого помещения."
10,"Из черной скважины сладко пахнет девичьим, теплым во сне телом и неведомым сладким запахом духов."
10,"«Эх, сладко бы с ней позоревать… А то рыбалить… Сиди там, коченей…» — неясно думал он, вдыхая запах спальни."
10,"На берегу безлюдно, припудренные меловой пылью огородные плетни над Доном изнывали, опаленные горячим ветром, поили воздух запахом прижженного хвороста."
10,"Из-за плеча его кисеею вился дым, выпархивали тусклые в дневном свете искры."
10,"Сухой порывистый ветер дул с востока, относя дым от крыши завозчицкой к куче сгрудившихся тавричан."
10,Одну добротную искру в сухой слежалый камыш крыши — и дымом схватится хутор….
10,"Кое-кто задом отходил к мельнице, а тавричанин, махая головней, сея огненные капли из сизого дыма, кричал:

— Спалю!.."
10,"Пластался над хутором кизячный дым, возле кучек рассыпанной у дороги золы расхаживали налетевшие к жилью грачи."
10,"— Авдеич, закуривая, оглядел потупленные головы слушателей, одушевляясь, загремел из висячего облака дыма, закутавшего его лицо: — День скачу, ночь скачу."
10,"Из трубы дыбом вставал дым и, безрукий, тянулся к недоступно далекому, золотому, отточенному лезвию ущербного месяца."
10,"— Ну-но, — грязно усмехнулся Петро, заправляя в рот горький от табачного дыма ус."
10,"Над хутором Базки таял трубный дым, тонко отзванивал колокол."
10,"Тянуло жильем, пригоревшей сажей, парным запахом скотиньего база."
10,"Бежала, как видно, или торопко шла, запыхалась, и пахло от свежего, нахолодевшего рта то ли ветром, то ли далеким, еле уловимым запахом свежего степного сена."
10,"Аксинья, уткнувшись лицом ему под мышку, дышала таким родным, пьянящим запахом его пота, и на губах ее, порочно-жадных, скрытая от глаз Григория, дрожала радостная, налитая сбывшимся счастьем улыбка."
10,"На губах Григория остался волнующий запах ее губ, пахнувших то ли зимним ветром, то ли далеким, неуловимым запахом степного, вспрыснутого майским дождем сена."
10,"В табачном дыму, как в мешке, сидел у порога старый губатый человечина."
10,"— спрашивал сотник, наводняя комнатушку синим папиросным дымом."
10,"Пробираясь сквозь сплошную завесу различных запахов, Митька дрожал ноздрями: валили с ног чад горячего воска, дух разопревших в поту бабьих тел, могильная вонь слежалых нарядов (тех, которые вынимаются из-под испода сундуков только на Рождество да на Пасху), разило мокрой обувной кожей, нафталином, выделениями говельщицких изголодавшихся желудков."
10,От Дона нес ветер шорох плывущего льда и пресный живительный запах талой сырости.
10,"В сарае — сухая прохлада, запах ременной упряжи и слежалой соломы."
10,"Лицо его, серое от грязи, с косыми полосами — следами стекавшего пота, — было смутно и незнакомо."
10,"На крыше дома, около задымленной трубы, из которой косо струился дым, зябкие чечекали галки."
10,"Он сжимал коленные суставы, стукал по связкам сухожилий, жал кость над щетками…

Долго выслушивал и выщупывал насторожившегося коня и отошел, развевая полами белого халата, сея вокруг терпкий запах карболовой кислоты."
10,Ветер нес по площади запах конской мочи и подтаявшего снега.
10,"Ночами в хутор сползала с гребня густая текучая духота, ветер насыщал воздух пряным запахом прижженных трав."
10,"Пытался Григорий вспомнить оставшийся позади путь, ничего связного не выходило; красные станционные постройки, татакающие под шатким полом колеса вагонов, запах конских испражнений и сена, бесконечные нити рельсов, стекавшие из-под паровоза, дым, мимоходом заглядывавший в дверки вагонов, усатая рожа жандарма на перроне не то в Воронеже, не то в Киеве…

На полустанке, где сгружались, толпились офицеры и какие-то в серых свитках бритые люди, разговаривавшие на чужом, непонятном языке."
10,"На обезлюдевшем дворе ходила пестрая, с подрезанным хвостом курица и, не зная того, что назавтра помышляет повар приготовить из нее суп пану управляющему, походя копалась в навозе и клохтала в раздумье, где бы положить яйцо."
10,"— шепнул Жарков, дыша в лицо Григорию свонявшимся запахом грязного рта, — там… там чудо!.."
10,В ложбинке меж побуревших грудей копился серый зернистый пот.
10,"Война…

В приклетях у кормушек — конский сап и смачный запах навоза."
10,"Острый душок недалекой опасности сближал их с солдатами, делал снисходительней."
10,"Если б можно было, он соскочил бы с седла, лег, не раздеваясь, под дремотный перешепот струй так, чтобы холодом и ознобом охватило спину и мокрую от пота грудь."
10,"Свист перелетавших пуль заставлял его клонить голову к мокрой шее коня, в ноздри ему бил острый запах конского пота."
10,"В промежножьях копилась желтоватая пена, и легкий ветерок, тянувший с юго-востока, не сушил пота, а еще больше усугублял парную духоту."
10,"Весь потный от смеха, Иванков рассказывал:

— Он давешь едет позади нас. Он все слыхал."
10,"У третьего, поодаль, огня, покашливая от дыма, вяжет сотенный краснобай замысловатые петли сказки."
10,"Запевала, наотлет занося, бросал поводья, цинично подмигивал в густые на тротуарах толпы провожавших казаков женщин, и по жженой бронзе его щек к черным усикам стекал горький полынный настой, а не пот."
10,"Астахов остановил коня, сдвинул фуражку, вытер тыльной стороной ладони зернистый пот."
10,"Иванков, кирпично-красный, с мокрой от пота спиной, жадно облизал зачерствелые губы, поехал."
10,Над дальней грядкой леса взметнулись окрашенные лиловым дымом ракеты.
10,"Это не баба, а огонь с дымом!"
10,— Сегодня же извольте купить присыпанье от пота: у вас трупный запах от ног!
10,— Это тебе присыпать от пота.
10,"Каждый день перед сном мою ноги горячей водой, обливаю одеколоном и присыпаю какой-то сволочью."
10,"Григорий слез и, зажимая нос (от мертвого разило густо-сладким трупным запахом), обыскал его."
10,"Он понюхал подкладку, ощутил пряный запах дешевого мыла и пота."
10,"Откуда-то с болота подползал пресный запах мочажинника, ржавой сырости, гнилья; гукала выпь."
10,"Чубатый, повесив на луку фуражку, вытирал сизую потную лысину, рядом с Григорием жадно напивался махорочным дымом Мишка Кошевой."
10,"Последнее, что ощутил наяву, — запах свежей краски дощатого в мелкую полоску потолка и окрик за окном:

— Багажная принимала, а мне дела нет!"
10,"Хорунжий Чубов принес котелок щей, жирный их аромат разбудил офицеров, и через четверть часа опухшие со сна офицеры ели жадно, без разговоров, наверстывали за два потерянных в боях дня."
10,"Листницкий, не принимавший участия в разговоре, лежал на спине, вдыхая пряный запах постеленной ржаной соломы."
10,"— Вы, сотник, извините, это у меня от ног такой запах… Знаете ли, третью неделю не разуваюсь, карпетки истлели от пота… Такая мерзость, знаете."
10,"Листницкий достал папироску и, прикуривая от спички Бунчука, почувствовал от руки его сладкий смолистый запах конского пота."
10,"Глотая терпкий дым, он проговорил:

— От этого леса вы и еще один казак поедете по тому проселку влево."
10,"Неделю провела в дурном забытьи и вернулась в мир реального иная, притихшая, изглоданная черной немочью… Незримый покойник ютился в мелеховском курене, и живые пили его васильковый трупный запах."
10,Острый серный запах гари принесло из-за забора.
10,На мертвенно пожелтевшем лбу его выступил ядреный зернистый пот.
10,"На четвертой версте лошади стали спотыкаться, заметно потеть, — противника все не было."
10,"Жадно вдыхая горький кизячный дым, выползавший из труб куреней, Григорий проходил хутор, — вслед ему неслось:

На завалах мы стояли, как стена."
10,"Ночами в хутор сползала с гребня густая текучая духота, ветер насыщал воздух пряным запахом прижженных трав."
10,"Чубов лежал на кровати и, вслушиваясь в голоса разговаривающих, рассматривал прибитый к стене, пожелтевший от табачного дыма рисунок Меркулова: полуголая женщина, с лицом Магдалины, томительно и порочно улыбаясь, смотрит на свою обнаженную грудь."
10,"Он добрался до своей землянки, вновь весь пропитанный дождевой сыростью и запахом изопревшей ольховой листвы."
10,"Он подошел, запыхавшись, поскрипывая новенькой кожаной тужуркой, от него резко пахло махорочным перегаром."
10,"Пахло илом, прелой хвоей и пресным бархатисто-мягким запахом дождя."
10,"От них уже тек тяжкий, сладковатый запах мертвечины."
10,"При нем не было ни винтовки, ни шашки, над глазами низко свисали прямые, мокрые от пота темно-русые волосы."
10,"В землянке было накурено, смрадно, бурый табачный дым бахромчатой скатертью висел над столиком, за которым человек восемь казаков резались в карты, а в лесу, на вершине холма, наплывает ветерок, тихий, как от крыльев пролетающей невидимой птицы; неизъяснимо грустный запах излучают умерщвленные заморозками травы."
10,"Ему кажется, что он на секунду ощутил дурнопьянный, тончайший аромат Аксиньиных волос; он, весь изогнувшись, раздувает ноздри, но… нет!"
10,это волнующий запах слежалой листвы.
10,"Как барана, вскидывает его поперек седла, скачет, все время ощущая противный запах человеческого кала, исходивший от офицера, и дрожь полного, мокрого от страха тела."
10,"По пути, пройденному ими, стлался рудый дым и дотлевали обугленные развалины стен и черепичные потрескавшиеся крыши."
10,"На редких парадах стоял у полкового знамени, овеянного пороховым дымом многих войн; но знал, что больше не засмеяться ему, как прежде; знал, что ввалились у него глаза и остро торчат скулы; знал, что трудно ему, целуя ребенка, открыто глянуть в ясные глаза; знал Григорий, какой ценой заплатил за полный бант крестов и производства."
10,"Он, Григорий, шел по твердой супесной почве, но шагов своих не слышал, и от этого подступал страх… Проснувшись и приподняв голову, с косыми рубцами на щеках от неловкого сна, Григорий долго жевал губами, как лошадь, на минуту ощутившая и утратившая необыкновенный аромат какой-то травки."
10,"В минуты, когда особенно сводило ноги, на висках бисером проступал пот; лишь по этому догадывалась Ильинична; качая головой, ругалась:

— Ляжь ты, окаян-на-я!"
10,Со скотиньего база тек тяжкий запах парного навоза и сена.
10,Принес с собой в жарко натопленную кухню запах мороза и незабываемый едкий дух солдатчины.
10,"Весь скрученный из тугих мускулов на широком костяке, был он легок и скуп в движениях, терпким запахом здоровья и силы веяло от него, — так пахнет поднятый лемехами чернозем в логу."
10,Невыразимо сладкий запах излучал оголенный чернозем.
10,"Южный ветер нес с Чира томленые запахи травного тлена, и в полдни на горизонте уже маячили, как весной, голубые, нежнейшие тени."
10,"«Пустая и, кажется, недалекая девка», — в первый раз подумал так о дочери Сергей Платонович, морща нос от запаха духов, исходившего от плотного конверта."
10,Резкий морозный воздух был насыщен сочным плодовым запахом.
10,"— С какой роковой предопределенностью шло к этому… — Генерал, дрогнув кадыком, глотнул дым."
10,"— Рыба с головы гниет, — вместе с дымом вытолкнул старый Листницкий фразу."
10,"В людской в это время Емельян, отогревшись, пил чай, красным платком вытирал пот с бураковых щек, рассказывал о хуторе и новостях."
10,"Максимка краснел, жмурил голубой, как льняной цветок, глаз, пакостно отшучивался: «С Меркуловой матерью цыган ночевал, а моя небось позавидовала, а то б рази я… да упаси и не приведи!..»

В теплушке ходил сквозной ветер; лошади стояли у наскоро сбитых кормушек под попонами; среди вагона — на бугорке мерзлой земли — чадили сырые дрова, — едучий дым тянуло в дверную щель."
10,"Казаки сидели на седлах вокруг огня, сушили взвонявшиеся от пота и сырости портянки."
10,"Петро поперхнулся дымом и, кашляя, глядя на Аникушку глазами, полными слез, тыкал в его сторону пальцем."
10,"Ветер стлался над землей, напитанной горькими запахами листа-падалицы, суглинистой мочливой ржавчины, мартовского снега…





IX




Через сутки полк был уже неподалеку от фронта."
10,"Заново окрашенные стены блестели известкой, глянцем лоснились начисто вымытые полы, от сосновых свежих нар — смолистые запахи; почти уютно было в светлом, опрятном полуподвале."
10,"Листницкий лежал молча, чувствуя, как на спине его приятно холодеет мокрая от пота рубашка, ему лень было встать и умыться, — сказывалась нажитая за дорогу усталость."
10,"Пахло нагретым асфальтом, перегаром бензина, близким морем, волнующим невнятным запахом дамских духов и еще какой-то разнородной неделимой смесью запахов, присущей всякому многолюдному городу."
10,Расея навозом нас загребет.
10,"От запаха степного полынка мне хочется плакать… И вот еще, когда цветет подсолнух и над Доном пахнет смоченными дождем виноградниками, — так глубоко и больно люблю… ты поймешь… А вот теперь думаю: не околпачиваем ли мы вот этих самых казаков?"
10,Запахи кушаний глушили волнующе-тонкий аромат расставленных по столикам живых цветов.
10,"Было немало стервятников, дальним нюхом чуявших запах большой крови и предугадывавших, чья твердая рука вскроет стране вены, и слетавшихся в Могилев с надеждой, что и им удастся урвать кус, если Корнилов захватит власть."
10,"Дорога вклинилась в лес, и лошади, почуяв сырость и вянущий, острый и тоскливый запах прошлогодней листвы, зафыркали, пошли веселей."
10,"Иван Алексеевич стоял у паровоза, расставив длинные ноги, вытирая пот с улыбающегося смуглого лица."
10,"Смешанные запахи мочажинника, изопревшей куги, болотистой почвы, намокшей в росе травы нес к казачьему стану ветерок."
10,"— Чикамасов закурил и, дыша в лицо Бунчуку густым махорочным запахом, задумчиво кашлянул."
10,Из трубы паровой мельницы рассыпчатыми мячиками выскакивал дым; на площади чернели толпы народа; звонили к вечерне.
10,"Перебирая старое бельишко Алексея Вешняка, плакала мать, точила горькие скупые слезы, принюхивалась, но лишь последняя рубаха, привезенная Мишкой Кошевым, таила в складках запах сыновнего пота, и, припадая к ней головой, качалась старуха, жалостно причитала, узорила клейменую бязевую грязную рубаху слезами."
10,"От страшно знакомого запаха, присущего только этому дому, у него закружилась голова."
10,"Бурый столб разрыва разметал людей, над воронкой, опадая, рассасывался дым."
10,"Минуту он еще ощущал резкую смесь каких-то разнородных запахов, со страхом пытался вернуть сознание, переламывал себя — и не переломил."
10,"Мокрые от пота, прямые волосы падали на лоб."
10,"Митька отводил их тылом грязной, провонявшей навозом ладони."
10,"Был тот предночной час, когда стираются очертания, линии, краски, расстояние; когда еще дневной свет путается, неразрывно сцепившись с ночным, и все кажется нереальным, сказочным, зыбким; и даже запахи в этот час, утрачивая резкость, имеют свои особые, затушеванные оттенки."
10,"Но когда представлял себе, как будет к весне готовить бороны, арбы, плесть из краснотала ясли, а когда разденется и обсохнет земля, — выедет в степь; держась наскучавшимися по работе руками за чапиги, пойдет за плугом, ощущая его живое биение и толчки; представлял себе, как будет вдыхать сладкий дух молодой травы и поднятого лемехами чернозема, еще не утратившего пресного аромата снеговой сырости, — теплело на душе."
10,"Хотелось убирать скотину, метать сено, дышать увядшим запахом донника, пырея, пряным душком навоза."
10,"Все напоминало ему полузабытую прежнюю жизнь: и запах овчин от тулупа, и домашний вид нечищеных лошадей, и какой-нибудь петух в слободе, горланящий с погребицы."
10,"Пантелей Прокофьевич заметно позеленел, забыл про подозрительный графин и запах, отвалился на спинку стула."
10,"Кобыла благополучно миновала лес, удачно спустилась на Дон и по ветру, доносившему с востока запах кизячного дыма, направилась к хутору Семеновскому."
10,Запах недалекой воды ударил ей в ноздри.
10,"Оттуда полз и курился прогорклый сизый дымок, запах сожженного пороха."
10,"Он вернулся с улицы в комнату, но сейчас же выскочил оттуда как обожженный… Там каждый предмет еще дышал ее присутствием, каждая вещь хранила ее запах: и забытый носовой платок, и солдатский подсумок, и медная кружка — все, к чему прикасались ее руки."
10,"Одетые табачным дымом, они звонко буцали картами, шуршали керенскими деньгами, ругались, бесшабашно кричали."
10,"Пофыркивали лошади, громыхали барки, даже запах конского пота доносило оттуда."
10,"Листницкий сразу почувствовал этот знакомый волнующий запах, повернул голову; передний ездовой, молодой прапорщик, посмотрел на него и улыбнулся, как знакомому."
10,"В комнате, где в прежнее время помещалась комендантская, лохматился табачный дым."
10,"Гореть, так чтобы искры летели, а чадить нечего… Только я, правда, устал… Еще немного, и уйду на фронт… ты права…

Анна, молча слушавшая его, тихо сказала:

— Уходи на фронт или на иную работу… Уходи, Илья, иначе ты… свихнешься."
10,"Мишка, в ватной куртке, в чириках, с заправленными в белые чулки шароварами, шел, сдвинув на затылок фуражку, дыша наспиртованным морозом воздухом, запахом пресной сырости от воды."
10,Одна из них месила глину с навозом.
10,"Ежедневно над линией Новочеркасск — Каменская по утрам появлялись немецкие аэропланы, кружились коршунячьей семьей, снижались, — коротко стрекотали пулеметы, из эшелонов высыпали красногвардейцы; дробно грохотали выстрелы, над станциями запах шлака смешивался с прогорклым запахом войны, уничтожения."
10,"Разминая в ладони головку престарелой полыни, вдыхая острую горечь ее запаха, Подтелков подошел к пастуху."
10,"Даже травы, еще не давшие цвета, излучали непередаваемый запах тлена."
10,"К многообразным невнятным ароматам намокшей травы принюхивался, шагая, Подтелков."
10,"Пахло мужским потом, скученными здоровыми телами, папиросным дымом и пресным бражным запахом выпавшей за ночь росы."
10,"— Поседел ты за эти деньки… Ишь песик-то тебе как покропило…

— Небось поседеешь, — трудно вздыхает Подтелков; вытирая пот на узком лбу, повторяет: — Небось поседеешь от такой приятности… Бирюк и то в неволе седеет, а ить я — человек."
10,"— Ничего, стыд не дым, глаза не выест, — утешал казак и, желая сделать приятное наказанному, сказал: — А крепок ты, паренек: раза два рубанул я тебя неплохо, хотелось, чтоб крикнул ты… гляжу: нет, не добьешься от этого крику."
11,"С нее начинается настойчиво проведенный через всю новеллу мотив смерти: оранжевое солнце катится по небу, как отрубленная голова; запах вчерашней крови и убитых лошадей каплет в вечернюю прохладу; все убито тишиной; начдив шесть гонится на тяжелом жеребце за комбригом и всаживает ему две пули в глаза."
11,"«Быт выветрился в Берестечке, а он был прочен здесь… Берестечко нерушимо воняет и до сих пор, от всех людей несет запахом гнилой селедки."
11,«И в тишине я услышал отдаленное дуновение стона.
11,"Дым потаенного убийства бродил вокруг нас.

— Бьют кого-то, — сказал я."
11,"«Песня плыла, как дым."
11,Запах вчерашней крови и убитых лошадей каплет в вечернюю прохладу.
11,"Запах лилий чист и крепок, как спирт."
11,"Наша комната была темна, мрачна, все дышало в ней ночной сырой вонью, и только окно, заполненное лунным огнем, сияло, как избавление."
11,"Нежная кровь льется из опрокинутой бутылки там вверху, и меня обволакивает легкий запах тления."
11,"Белая шея была разостлана в навозе, и крылья заходили над убитой птицей."
11,Угасающий вечер окружал его розовым дымом своей печали.
11,"Песня плыла, как дым."
11,На третью ночь станица увидела дым над избой Прищепы.
11,Здесь скопляются за много дней человечьи отбросы и навоз скотины.
11,Уныние и ужас заполняют катакомбы едкой вонью и протухшей кислотой испражнений.
11,"Берестечко нерушимо воняет и до сих пор, от всех людей несет запахом гнилой селедки."
11,"Она копалась в шелках, брошенных кем-то на пол. Мертвенный аромат парчи, рассыпавшихся цветов, душистого тления лился в ее трепещущие ноздри, щекоча и отравляя."
11,"Торжественным шагом миновал он площадь и вошел в кривой переулок, обкуренный тошнотворными густыми дымами."
11,"— Было десять, стало восемь, в штабе не посмотрят на тебя, Пашка…

— В штабе через несчастную нашу жизнь посмотрят, — ответил Трунов и стал подвигаться ко мне, весь разодранный, охрипший и в дыму, но потом остановился, поднял к небесам окровавленную голову и сказал с горьким упреком: — Гуди, гуди, — сказал он, — эвон еще и другой гудит…

И эскадронный показал нам четыре точки в небе, четыре бомбовоза, заплывшие за сияющие лебединые облака."
11,"Сарай был набит свежим сеном, зажигательным, как духи."
11,"Томительная теплота потрясла основы моей души, и капли пота, живого, движущегося пота, закипели между нашими сосками."
11,И в тишине я услышал отдаленное дуновение стона.
11,"Дым потаенного убийства бродил вокруг нас.

— Бьют кого-то, — сказал я."
11,Смешной Гедали раскачивал петушиные перышки своего цилиндра в красном дыму вечера.
11,"Польские чиновники внушили им, что в дыму и варварстве кончилась Россия, как когда-то кончился Рим. Детская боязливая радость овладела ими, когда я рассказал о Ленине, о Москве, в которой бушует будущее, о Художественном театре."
11,При приближении наших эскадронов эти рыцари рассеялись как дым.
11,"Пот, чахлый чай, въедаюсь в жизнь, прощайте, мертвецы."
11,Пот от чаю.
11,"Хасты, черноволосая и хитрая девица, приехавшая из Варшавы, ведет, фельдшер, злое словесное зловоние, кокетство, вы у нас будете есть, умываюсь в проходной комнате, все неудобно, блаженство, я грязен и потен, потом горячий чай с моим сахаром."
