TextID,Sentence
15,"Лиловый дым появился, и в эту же минуту Поленька прошла мимо меня с другою молодой крестьянкой – обе были в толстых платках, в больших валенках, в бесформенных стеганых кофтах с ватой, торчавшей из прорванной черной матерки, и Поленька, с синяком под глазом и вспухшей губой (говорили, что муж ее бьет по праздникам), заметила, ни к кому не обращаясь, задумчиво и мелодично: «А барчук-то меня не признал»."
15,Только этот один раз и довелось мне услышать ее голос.
15,"6

Этим голосом говорят со мною ныне те летние вечера, когда отроком я так беззвучно и быстро, бывало, катил мимо длинной тени ее низкой избы."
37,"И вот, во сне, приехал Лебiдь-Юрчик верхом на коне и какие-то Тушинские Воры с отмычками вскрыли тайник."
37,"Червонный валет влез на стул, плюнул Василисе в усы и выстрелил в упор."
37,"В холодном поту, с воплем вскочил Василиса и первое, что услыхал, — мышь с семейством, трудящуюся в столовой над кульком с сухарями, а затем уже необычайной нежности гитарный звон через потолок и ковры, смех...

За потолком пропел необыкновенной мощности и страсти голос, и гитара пошла маршем."
37,"— Единственное средство — отказать от квартиры, — забарахтался в простынях Василиса, — это же немыслимо."
37,"Ни днем, ни ночью нет покоя."
59,"— Ступай к каретнику, чтобы поставил коляску на полозки, — сказал Чичиков, а сам пошел в город, но ни <к> кому не хотел заходить отдавать прощальных визитов."
59,"После всего этого события было и неловко, — тем более что о нем множество ходило в городе самых неблагоприятных историй."
59,"Он избегал всяких встреч и зашел потихоньку только к тому купцу, у которого купил сукна наваринского пламени с дымом, взял вновь четыре аршина на фрак и на штаны и отправился сам к тому же портному."
59,"За двойную <цену> мастер решился усилить рвение и засадил всю ночь работать при свечах портное народонаселение — иглами, утюгами и зубами, и фрак на другой день был готов, хотя и немножко поздно."
59,Лошади все были запряжены.
37,— крикнул Василиса на яростную мышь.
37,"Гитара... гитара... гитара...

___________

Четыре огня в столовой люстре."
37,Знамена синего дыма.
37,Кремовые шторы наглухо закрыли застекленную веранду.
37,Часов не слышно.
53,"Затем убирали изуродованные трупы, и бешено мчались фуры с покойниками на кладбище, чтобы скорее вернуться и вновь везти еще и еще…

Было и еще одно занятие у пожарных."
53,"Впрочем, не у всех, а только у Сущевской части: они жгли запрещенные цензурой книги."
53,— Что это дым над Сущевской частью?
53,Уж не пожар ли?
53,"— Не беспокойтесь, ничего, это «Русскую мысль»[19 - «Русская мысль» — журнал, издаваемый В.М. Лавровым с 1880 года.]"
55,"Я тоже такого мнения придерживаюсь, вот мы и написали заявления."
55,"По совести сказать, написано у всех не дюже разборчиво, но… — Тут Дубцов скосил глаза на Михеича, закончил: — но ведь мы на счетоводов и писарей не учились, зато — все, что нацарапали, истинная правда."
55,"Дубцов умолк, еще раз вытер ладонью обильно выступивший на лбу пот и, слегка наклонившись влево, бережно извлек из правого кармана штанов завернутые в газету заявления."
55,"Все это было так неожиданно, что с минуту в комнате стояла тишина."
55,"Никто из присутствовавших не проронил ни слова, но зато каждый из них по-своему воспринял сказанное Дубцовым: счетовод, оторвавшись от очередной сводки, в изумлении вздернул очки на лоб и, не моргая, ошалело уставился на Дубцова подслеповатыми глазами; Яков Лукич, будучи не в силах скрыть хмурую и презрительную улыбку, отвернулся, а Давыдов, просияв радостной улыбкой, откинулся на спинку стула так, что стул заходил под ним ходуном и жалобно заскрипел."
37,"На белизне скатерти свежие букеты тепличных роз, три бутылки водки и германские узкие бутылки белых вин. Лафитные стаканы, яблоки в сверкающих изломах ваз, ломтики лимона, крошки, крошки, чай...

На кресле скомканный лист юмористической газеты «Чертова кукла»[84]."
37,"Качается туман в головах, то в сторону несет на золотой остров беспричинной радости, то бросает в мутный вал тревоги."
37,"Глядят в тумане развязные слова:



Голым профилем на ежа не сядешь[85]!"
10,"— Нет бога, кроме Аллаха…

— В военной среде была исключительная обстановка, — словно извиняясь, вставил Меркулов, — мы все как-то в стороне стояли от политики, наша хата с краю."
10,"Есаул Калмыков сидел, обминая вислые усы, остро поблескивая горячими монгольскими глазами."
10,"Чубов лежал на кровати и, вслушиваясь в голоса разговаривающих, рассматривал прибитый к стене, пожелтевший от табачного дыма рисунок Меркулова: полуголая женщина, с лицом Магдалины, томительно и порочно улыбаясь, смотрит на свою обнаженную грудь."
10,"Двумя пальцами левой руки она оттягивает коричневый сосок, мизинец настороженно отставлен, под опущенными веками тень и теплый свет зрачков."
10,"Чуть вздернутое плечо ее удерживает сползающую рубашку, во впадинах ключиц — мягкий пух света."
53,"Вали, кто в чем есть, живо!"
53,И Тверская часть уже несется по аллеям парка и далее по Петровскому шоссе среди клубов пыли.
53,"Впереди мчится весь красный, с красным хвостом и красными руками, в блестящем шлеме верховой на бешеном огромном пегом коне… А сзади — дроги с баграми, на дрогах — красные черти…

Публика, метнувшаяся с дорожек парка, еще не успела прийти в себя, как видит: на золотом коне несется черный дьявол с пылающим факелом и за ним — длинные дроги с черными дьяволами в медных шлемах… Черные дьяволы еще больше напугали народ… Грохот, пламя, дым…

Бешено грохочут по Тверской один за другим дьявольские поезда мимо генерал-губернаторского дома, мимо Тверской части, на которой развевается красный флаг — сбор всех частей."
53,"Сзади пожарных, стоя в пролетке и одной рукой держась за плечо кучера, лихо несется по Тверской полковник Арапов на своей паре и не может догнать пожарных…

А на Ильинке красные и черные черти уже лазят по крыше, среди багрового дыма и языков пламени."
53,На другой день вся Москва только и говорила об этом дьявольском поезде.
53,"А через несколько дней брандмайор полковник Потехин получил предписание, заканчивавшееся словами: «…строжайше воспрещаю употреблять пожарных в театрах и других неподходящих местах."
55,"Это, брат, такое событие… Это, милый мой, как молодость: раз в жизни…
        Ему, очевидно, не хватало слов, и он замолчал, явно взволнованный, а потом вдруг встревоженно спросил:
        — А бричка-то приличная с виду?"
55,"— Приличная, на четырех колесах."
55,"Но на ней навоз возить можно, а людям ездить днем нельзя, совестно, только — ночью, в потемках."
55,"Вся-то она ободранная, ошарпанная, по годам, я думаю, мне ровесница, а Кондрат говорит, что ее ишо у Наполеона под Москвой наши хуторные казаки отбили…
        — Не годится!"
55,— решительно заявил Давыдов.
15,"У нее были всякие неожиданные прибаутки и огромный запас второстепенных стихов – тут были и Жадовская, и Виктор Гофман, и К. P., и Мережковский, и Мазуркевич, и Бог знает еще какие дамы и мужчины, на слова которых писались романсы, вроде «Ваш уголок я убрала цветами» или «Христос воскрес, поют во храме»."
15,"Сказав что-нибудь смешное или чересчур лирическое, она, сильно дохнув через ноздри, говорила иронически: «Вот как хорошо!»."
15,"Ее юмор, чудный беспечный смешок, быстрота речи, картавость, блеск и скользкая гладкость зубов, волосы, влажные веки, нежная грудь, старые туфельки, нос с горбинкой, дешевые сладкие духи, – все это, смешавшись, составило необыкновенную, восхитительную дымку, в которой совершенно потонули все мои чувства."
15,"«Что ж, мы мещаночки, мы ничего, значит, и не знаем», – говорила она с такой щелкающей усмешечкой, словно грызла семечки: но на самом деле она была и тоньше, и лучше, и умнее меня."
15,"Я очень смутно представлял себе ее семью: отец служил в другой губернии, у матери было отчество как в пьесе Островского."
27,"Это была низкая комната, с красными обоями, в трещинах и пятнах."
27,"У стены, под выцветшим балдахином, стояла большая кровать, в ногах ее – жестяной рукомойник."
27,Пахло непроветренной сыростью и табачным перегаром.
27,Пыльная лампочка тускло горела под потолком.
27,"Елизавета Киевна, стоя в дверях, спросила чуть слышно:

– Зачем вы привезли меня сюда?"
37,Оба оказались с бутылками.
37,"У Шервинского сверток — четыре бутылки белого вина, у Карася — две бутылки водки."
37,"Шервинский, кроме того, был нагружен громаднейшим букетом, наглухо запакованным в три слоя бумаги, — само собой понятно, розы Елене Васильевне."
37,"Карась тут же у подъезда сообщил новость: на погонах у него золотые пушки, — терпенья больше нет, всем нужно идти драться, потому что из занятий в университете все равно ни пса не выходит, а если Петлюра приползет в город — тем более не выйдет."
37,"Всем нужно идти, а артиллеристам непременно в мортирный дивизион."
47,"В зале, к углу, где икона «Всех Праздников», ставят столик и накрывают белоснежной скатертью."
47,"Скатерть большая, и сестры красиво подкалывают ее булавками."
47,"Ставят фаянсовую миску с водой, для водоосвящения, а свечи привезут сами иеромонахи, и афонский ладан."
47,Отцу немного лучше.
47,Он надел свежий чесучовый пиджак и белый галстук.
49,"Зверь рычал, выл, хрипел, бился, пустил мочу, потом стал от удавки задыхаться."
49,"Вот железное кольцо разогнулось, зверь враз вырвался от человека-«друга» и, оставляя на белом ковре следы крови, опрометью — вон."
49,"Мокрый от пота, Прохор в бессилии повалился головой на стол. Все гудело внутри."
49,Разрывалось сердце.
49,Руки тряслись.
28,Но правительство закутало площадь магнитным полем.
28,"Тогда Гусев произнёс последнюю за этот день речь, очень короткую, но выразительную, влез на баррикаду и швырнул, одну за другой, три ручных гранаты."
28,"Сила их взрыва была ужасна, - метнулись три снопа пламени, полетели в воздух камни, солдаты, куски машин, площадь закуталась пылью и едким дымом."
28,Марсиане завыли и пошли на приступ.
28,"(Это была, именно, та минута, когда Лось взглянул в туманное зеркало в тускубовой усадьбе)."
18,"Поминутно наезжали новые гости, Москва же была в двух шагах, на виду, так что уезжавшие только уступали место другим, а праздник шел своим чередом."
18,"Увеселения сменялись одни другими, и затеям конца не предвиделось."
18,"То верховая езда по окрестностям, целыми партиями, то прогулки в бор или по реке; пикники, обеды в поле; ужины на большой террасе дома, обставленной тремя рядами драгоценных цветов, заливавших ароматами свежий ночной воздух, при блестящем освещении, от которого наши дамы, и без того почти все до одной хорошенькие, казались еще прелестнее с их одушевленными от дневных впечатлений лицами, с их сверкавшими глазками, с их перекрестною резвою речью, переливавшеюся звонким, как колокольчик, смехом; танцы, музыка, пение; если хмурилось небо, сочинялись живые картины, шарады, пословицы; устраивался домашний театр. Явились краснобаи, рассказчики, бонмотисты."
18,"[41]: #id20160101072936_41

Несколько лиц резко обрисовалось на первом плане."
18,"Разумеется, злословие, сплетни шли своим чередом, так как без них и свет не стоит, и миллионы особ перемерли бы от тоски, как мухи."
8,"Федор Иваныч прошелся также по деревне; бабы глядели на него с порогу своих изб, подпирая щеку рукою; мужики издали кланялись, дети бежали прочь, собаки равнодушно лаяли."
8,"Ему наконец захотелось есть; но он ожидал свою прислугу и повара только к вечеру; обоз с провизией из Лавриков еще не прибывал, – пришлось обратиться к Антону."
8,"Антон сейчас распорядился: поймал, зарезал и ощипал старую курицу; Апраксея долго терла и мыла ее, стирая ее, как белье, прежде чем положила ее в кастрюлю; когда она, наконец, сварилась, Антон накрыл и убрал стол, поставил перед прибором почерневшую солонку аплике о трех ножках и граненый графинчик с круглой стеклянной пробкой и узким горлышком; потом доложил Лаврецкому певучим голосом, что кушанье готово, – и сам стал за его стулом, обвернув правый кулак салфеткой и распространяя какой-то крепкий, древний запах, подобный запаху кипарисового дерева."
8,"Лаврецкий отведал супу и достал курицу; кожа ее была вся покрыта крупными пупырушками; толстая жила шла по каждой ноге, мясо отзывалось древесиной и щелоком."
8,"Пообедав, Лаврецкий сказал, что он выпил бы чаю, если… «Сею минуту-с подам-с», – перебил его старик – и сдержал свое обещание."
38,"Я барский пёс, интеллигентное существо, отведал лучшей жизни."
38,Да и что такое воля?
38,"Так, дым, мираж, фикция… Бред этих злосчастных демократов…»

Потом полутьма в ванной стала страшной, он завыл, бросился на дверь, стал царапаться."
38,«У-у-у!» – как в бочку пролетело по квартире.
38,"«Сову раздеру опять» – бешено, но бессильно подумал пёс."
5,"Глаза ее блестели как в лихорадке, но взгляд был резок и неподвижен, и болезненное впечатление производило это чахоточное и взволнованное лицо, при последнем освещении догоравшего огарка, трепетавшем на лице ее."
5,"Раскольникову она показалась лет тридцати, и действительно была не пара Мармеладову… Входящих она не слыхала и не заметила; казалось, она была в каком-то забытьи, не слушала и не видела."
5,"В комнате было душно, но окна она не отворила; с лестницы несло вонью, но дверь на лестницу была не затворена; из внутренних помещений, сквозь непритворенную дверь, неслись волны табачного дыма, она кашляла, но дверь не притворяла."
5,"Самая маленькая девочка, лет шести, спала на полу, как-то сидя, скорчившись и уткнув голову в диван."
5,"Мальчик, годом старше ее, весь дрожал в углу и плакал."
30,"Но, к сожалению, не терял."
30,Я только закрыл глаза и сжал губы.
30,"Керн курил, пуская мне дым в лицо, и продолжал поджаривать мою голову на медленном огне."
30,Он уже не убеждал меня.
30,"И когда я приоткрыл глаза, то увидел, что он взбешён моим упорством."
38,"Белый шар под потолком сиял до того, что резало глаза."
38,В белом сиянии стоял жрец и сквозь зубы напевал про священные берега Нила.
38,"Только по смутному запаху можно было узнать, что это Филипп Филиппович."
38,"Подстриженная его седина скрывалась под белым колпаком, напоминающим патриарший куколь; божество было всё в белом, а поверх белого, как епитрахиль, был надет резиновый узкий фартук."
38,Руки – в чёрных перчатках.
65,тише.
65,"Синтянина взглянула по направлению, по которому глядел в окно майор, и глазам ее представилась огненная звездочка."
65,"Еще мгновение, и эта звездочка вдруг красным зайцем перебежала по соседской крыше и закурилась дымом."
65,– Пожар!
65,"по соседству пожар, у соседей!"
47,"На новых досках, рядочками, пунцовые, зеленые, голубые, золотые, белые с молочком… Покачиваясь, звенят друг в дружку большие стеклянные шары, и солнце пускает зайчики, плющится на бочках, на луже."
47,"Ударяют печально, к Плащанице."
47,"Путается во мне и грусть, и радость: Спаситель сейчас умрет… и веселые стаканчики, и миндаль в кармашке, и яйца красить… и запахи ванили и ветчины, которую нынче запекли, и грустная молитва, которую напевает Горкин, — «Иуда нечести-и-вый… си-рибром помрачи-и-ися…» Он в новом казакинчике, помазал сапоги дегтем, идет в цер-ковь."
47,"Перед Казанской толпа, на купол смотрят."
47,У креста.
47,"И я валюсь, и на меня кто-то валится, Ондрейка чуть не отдавил мне пальцы."
47,"Я обгоняю сундучок на четвереньках, взбегаю наверх и вижу — отец встречает, крестится."
47,"Иеромонахи уже поют в зале, послушник раздувает кадило с ладаном, Гришка стоит с совком печного жару."
47,"Серебряный сундучок ставят на столик, возжигают свечи в серебряном свещнике, душисто курится афонский ладан."
47,"«…Святый Великомучениче и Целителю Пантеле-и-мо-не… моли Бога о на-ас!..»

Старенький иеромонах читает акафист — «…ра-дуй-ся…»."
47,"Отец стоит за креслом, держась за спинку, крестится и потирает глаза, — должно быть, мешают «мушки»."
13,"Утомленный унылым однообразием пейзажа, Самгин дремотно и расслабленно подпрыгивал в бричке, мысли из него вытрясло, лишь назойливо вспоминался чей-то невеселый рассказ о человеке, который, после неудачных попыток найти в жизни смысл, возвращается домой, а дома встречает его еще более злая бессмыслица."
13,"Маленький чемодан Самгина тоже подпрыгивал, бил по ногам, но поправить его было лень."
13,"Въехали в рощу тонкоствольной, свинцовой ольхи, в кислый запах болота, гниющей листвы, под бричкой что-то хряснуло, она запрокинулась назад и набок, вытряхнув Самгина."
13,Лошади тотчас остановились.
13,"Самгин ударился локтем и плечом о землю, вскочил на ноги, сердито закричал:

— Какого ты чорта…

Возница, мужичок средних лет, с реденькой, серой бородкой на жидком лице, не торопясь слез с козел, взглянул под задок брички и сказал, улыбаясь:

— Ось пополам, драть ее с хвоста, я тут — ни при чем, господин, железо не вытерпело."
69,"Арина Петровна ворочается с боку на бок, и хочется ей покликать кого-нибудь, и знает она, что на ее клич никто не придет."
69,"Загадочная тишина царит вокруг — тишина, в которой настороженное ухо умеет отличить целую массу звуков."
69,"То хлопнуло где-то, то раздался вдруг вой, то словно кто-то прошел по коридору, то пролетело по комнате какое-то дуновение и даже по лицу задело."
69,"Лампадка горит перед образом и светом своим сообщает предметам какой-то обманчивый характер, точно это не предметы, а только очертания предметов."
69,"Рядом с этим сомнительным светом является другой, выходящий из растворенной двери соседней комнаты, где перед киотом зажжено четыре или пять лампад."
26,День и ночь в ее кабинете дежурили две стенографистки.
26,"Гарин приходил прямо из шахты, измученный, грязный, пропахший землей и машинным маслом."
26,"Он торопливо ел, валился с ногами на атласный диван и закутывался дымом трубки (он был объявлен выше этикета, его привычки – священны и вне подражания)."
26,"Зоя ходила по ковру, перебирая в худых пальцах огромные жемчужины ожерелья, и вызывала Гарина на беседу."
26,"Ему нужно было несколько минут мертвого покоя, чтобы мозг снова мог начать лихорадочную работу."
13,"— быстро спросила мать, учитель спрятал руки за спину и ушел, не взглянув на ученика."
13,"А через несколько дней, ночью, встав с постели, чтоб закрыть окно, Клим увидал, что учитель и мать идут по дорожке сада; мама отмахивается от комаров концом голубого шарфа, учитель, встряхивая медными волосами, курит."
13,"Свет луны был так маслянисто густ, что даже дым папиросы окрашивался в золотистый тон."
13,"Клим хотел крикнуть:

«Мама, а я еще не сплю», — но вдруг Томилин, запнувшись за что-то, упал на колени, поднял руки, потряс ими, как бы угрожая, зарычал и охватил ноги матери."
13,"Она покачнулась, оттолкнула мохнатую голову и быстро пошла прочь, разрывая шарф."
38,"Возьмёте, если захотите."
38,"Только стыдно вам… Хоть бы я знал, что будете делать со мной…»

Зина отстегнула ошейник, пёс помотал головой, фыркнул."
38,Тяпнутый вырос перед ним и скверный мутящий запах разлился от него.
38,"«Фу, гадость… Отчего мне так мутно и страшно…» – подумал пёс и попятился от тяпнутого."
38,"– Скорее, доктор, – нетерпеливо молвил Филипп Филиппович."
10,"Ветер струею бил по узкому канальцу хода; цепляясь за уступы, свистал и кружился."
10,Чему-то смутно улыбался шагавший в темноте Бунчук.
10,"Он добрался до своей землянки, вновь весь пропитанный дождевой сыростью и запахом изопревшей ольховой листвы."
10,Начальник пулеметной команды спал.
10,"На смуглом черноусом лице его синели следы, оставленные бессонницей (три ночи резался в карты)."
45,Больше Богородицын не читал в Шкиде политграмоту.
45,"Ушел он, не попрощавшись ни с кем, метнулся желтыми потрескавшимися крагами и исчез…

Может быть, сейчас он читает где-нибудь лекции по фарадизации или по прикладной космографии… А может быть, умер от голода, не найдя для себя подходящей профессии."
45,В табачном дыму расплывались силуэты людей.
45,"Пулеметом стучал ремингтон, и ундервуд, как эхо, тарахтел в соседней комнате."
45,"Кто-то веселым, картавящим на букве «л» голосом кричал кому-то:

– Товарищ, вы слушаете?.."
62,"Гуляйте, хлопцы, пришел наш праздник!"
62,"И пошла по горам потеха, и запировал пир: гуляют мечи, летают пули, ржут и топочут кони."
62,От крику безумеет голова; от дыму слепнут очи.
62,Все перемешалось.
62,"Но козак чует, где друг, где недруг; прошумит ли пуля – валится лихой седок с коня; свистнет сабля – катится по земле голова, бормоча языком несвязные речи."
10,"Толока, выжженная солнцем, лоснилась бурой травой."
10,"Трава была низкоросла, ископычена, лишь у дороги желтым мелкокустьем цвела сурепка да шелестел пушистыми метелками ядреный овсюг."
10,"Разминая в ладони головку престарелой полыни, вдыхая острую горечь ее запаха, Подтелков подошел к пастуху."
10,"— Здорово живешь, отец!"
10,— Слава богу.
31,"В подвале у хлебопека – жара, как в аду."
31,"Главный чертище Силантий, косматый, красный, орет на месильщиков, а сам отмахивает на лопате в печь пудовые хлебы."
31,"Месильщики, в одних белых рубахах, подвязав веревочкой космы, ворочают тесто, кряхтят, работают до седьмого пота."
31,"Зато и спал Евсей, как давно не спал."
31,"И глаза стеклянные, как будто отошли малость."
45,"Товарищ…

А тот, другой, таким же веселым голосом отвечал издалека:

– Два?"
45,"Спасибо…

В комсомольском райкоме работа кипела."
45,В табачном дыму мелькали силуэты людей.
45,"На стенах с ободранными гобеленами белели маленькие, написанные от руки плакатики:



Викниксор шел по плакатикам, хватаясь руками за стены, потонув в клубах дыма."
45,Но все же отыскал плакатик с надписью: «Политпросвет».
15,"Всего несколько минут, между двумя станциями, мы простояли с ней рядом в тамбуре грохочущего вагона."
15,"Я был в состоянии никогда прежде не испытанного смятения; меня душила смесь мучительной к ней любви, сожаления, удивления, стыда, и я нес фантастический вздор; она же спокойно ела шоколад, аккуратно отламывая квадратные дольки толстой плитки и рассказывала про контору, где работала."
15,"С одной стороны полотна, над синеватым болотом, темный дым горящего торфа сливался с дотлевающими развалинами широкого оранжевого заката."
15,"Интересно, мог ли бы я доказать ссылкой на где-нибудь напечатанное свидетельство, что как раз в тот вечер Александр Блок отмечал в своем дневнике этот дым, эти краски."
15,"Всем известно, какие закаты стояли знаменьями в том году над дымной Россией, и впоследствии, в полуавтобиографической повести, я почувствовал себя вправе связать это с воспоминанием о Тамаре; но тогда мне было не до того; никакая поэзия не могла украсить страдание."
15,Поезд на минуту остановился.
45,"К сожалению, я не могу сказать, был ли в действительности так смешон этот Карлушкин фокус."
45,"Но потом мне рассказывали, что мое лицо было похоже на хорошую яичницу с салом."
45,"Не думаю, чтобы яичница была хорошей: одно яйцо оказалось тухлым – страшная вонь душила меня."
45,Я заплакал.
45,"Я закрыл руками лицо и, пошатываясь, дошел до ступенек мостика."
49,"Пока Прохор купался,

Ибрагим жарил шашлык, Фарков возился с ведерным чайником."
49,"Подкрепившись, бодрые, пускались в дорогу, и уж в пути их встречал солнечный восход."
49,Вторую неделю весь воздух был насыщен дымом; где-то горела тайга.
49,"Солнце стояло большое, кровавое, как докрасна накаленный медный шар."
49,"Резкие тона и очертания в ландшафте сгладились, расстояние стало обманчивым, неверным: близкое стало далеким, далекое приблизилось вплотную."
58,"Ответственность же их состояла в том, что в случае несоблюдения тайны совещаний и установления сношений с посторонними они подвергались наказанию."
58,Все слушали с почтительным вниманием.
58,"Купец, распространяя вокруг себя запах вина и удерживая шумную отрыжку, на каждую фразу одобрительно кивал головою."
58,"IX

Окончив свою речь, председатель обратился к подсудимым."
58,"– Симон Картинкин, встаньте, – сказал он."
44,"Крымский, завэкономотделом,[10 - Завэкономотделом – заведующий экономическим отделом.]"
44,"на минуту отрываясь от вороха бумаг, оглядывается:

– Мы Корчагина вызывали, а не тебя."
44,"Развалихин выпускает изо рта густую струю табачного дыма:

– Корчагин не любит ездить сюда, мне даже и в этом приходится отдуваться… Вообще хорошо некоторым секретарям: ни черта не делают, а на таких, как я, ослах выезжают."
44,"Корчагин как заберется на границу, так его ндели две-три нет, а я везу всю работу."
44,"Развалихин недвусмысленно давал попять, что именно он был бы подходящим секретарем райкомола."
8,"Сильнее всего подействовало на Лемма то обстоятельство, что Лаврецкий собственно для него велел привезти к себе в деревню фортепьяно из города."
8,"Они вдвоем отправились к Калитиным и провели у них вечер, но уже не так приятно, как в последний раз. Паншин был там, много рассказывал о своей поездке, очень забавно передразнивал и представлял виденных им помещиков; Лаврецкий смеялся, но Лемм не выходил из своего угла, молчал, тихо шевелился весь, как паук, глядел угрюмо и тупо и оживился только тогда, когда Лаврецкий стал прощаться."
8,"Даже сидя в коляске, старик продолжал дичиться и ежиться; но тихий, теплый воздух, легкий ветерок, легкие тени, запах травы, березовых почек, мирное сиянье безлунного звездного неба, дружный топот и фыркание лошадей – все обаяния дороги, весны, ночи спустились в душу бедного немца, и он сам первый заговорил с Лаврецким."
8,"XXII

Он стал говорить о музыке, о Лизе, потом опять о музыке."
8,"Он как будто медленнее произносил слова, когда говорил о Лизе."
13,— Это он — правильно!
13,Такое дело всем надобно делать в одну душу.
13,"Сняв сапог, развернув онучу, он испортил воздух крепким запахом пота, Самгин отодвинулся в сторону, но возница предупредил его:

— Не очень показывайтесь."
