TextID,Author,Title,Sentence
3,Лев Николаевич Толстой,Севастопольские рассказы,"– скажет мальчик после долгого молчания, взглядывая на белое облачко расходящегося дыма, вдруг появившегося высоко над Южной бухтой и сопровождаемого резким звуком разрыва бомбы."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Только что вы отворили дверь, вид и запах сорока или пятидесяти ампутационных и самых тяжело раненных больных, одних на койках, большей частью на полу, вдруг поражает вас."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Тяжелый запах мертвого тела сильнее поражает вас, и пожирающий внутренний жар, проникающий все члены страдальца, проникает как будто и вас."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Вслед за тем вы слышите удаляющийся свист снаряда, и густой пороховой дым застилает вас, платформу и черные фигуры движущихся по ней матросов."
3,Лев Николаевич Толстой,Севастопольские рассказы,"вон лопнула, – говорили они, лежа на окне, глядя на огненные линии бомб, скрещивающиеся в воздухе, на молнии выстрелов, на мгновение освещавшие темно-синее небо, и белый дым пороха и прислушиваясь к звукам все усиливающейся и усиливающейся стрельбы."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Лужи крови, видные на местах незанятых, горячечное дыхание нескольких сотен человек и испарения рабочих с носилками производили какой-то особенный, тяжелый, густой, вонючий смрад, в котором пасмурно горели 4 свечи на различных концах залы."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Ужасный, тяжелый запах мертвого тела наполняет воздух."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Возвращаясь домой с большим букетом, он, закрыв нос от запаха, который наносило на него ветром, остановился около кучки снесенных тел и долго смотрел на один страшный, безголовый труп, бывший ближе к нему."
3,Лев Николаевич Толстой,Севастопольские рассказы,"11

Войдя в первую комнату, обставленную койками, на которых лежали раненые, и пропитанную этим тяжелым, отвратительно-ужасным гошпитальным запахом, они встретили двух сестер милосердия, выходивших им навстречу."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Пол и стены задрожали, как от землетрясения, и окна застлало пороховым дымом."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Он не только не чувствовал ни малейшего страха или неудовольствия от тесноты и тяжелого запаха в блиндаже, но ему чрезвычайно весело и приятно было."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Севастополь, все тот же, с своей недостроенной церковью, колонной, набережной, зеленеющим на горе бульваром и изящным строением библиотеки, с своими маленькими лазуревыми бухточками, наполненными мачтами, живописными арками водопроводов и с облаками синего порохового дыма, освещаемыми иногда багровым пламенем выстрелов; все тот же красивый, праздничный, гордый Севастополь, окруженный с одной стороны желтыми дымящимися горами, с другой – ярко-синим, играющим на солнце морем, виднелся на той стороне бухты."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Над горизонтом моря, по которому дымилась полоса черного дыма какого-то парохода, ползли длинные белые облака, обещая ветер."
3,Лев Николаевич Толстой,Севастопольские рассказы,"По всей линии укреплений, особенно по горам левой стороны, по нескольку вдруг, беспрестанно, с молнией, блестевшей иногда даже в полуденном свете, рождались клубки густого, сжатого белого дыма, разрастались, принимая различные формы, поднимались и темнее окрашивались в небе."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Черные полосы двигались в самом дыму, ближе и ближе."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Дым, поднимаясь чаще и чаще, расходился быстро по линии и слился, наконец, весь в одно лиловатое, свивающееся и развивающееся облако, в котором кое-где едва мелькали огни и черные точки – все звуки соединились в один перекатывающийся треск."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Все то место, на котором стоял вчера его батальон, было застлано дымом, были слышны недружные крики и возгласы."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Впереди, в дыму, видны были ему уже синие мундиры, красные панталоны и слышны нерусские крики; один француз стоял на бруствере, махал шапкой и кричал что-то."
3,Лев Николаевич Толстой,Севастопольские рассказы,"второе!» – командовал Володя, перебегая в дыму от одной мортиры к другой и совершенно забыв об опасности."
3,Лев Николаевич Толстой,Севастопольские рассказы,"Большое пламя стояло, казалось, над водой на далеком мыске Александровской батареи и освещало низ облака дыма, стоявшего над ним, и те же, как и вчера, спокойные, дерзкие огни блестели в море на далеком неприятельском флоте."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Флигель этот стоял на дворе, был обширен и прочен; в нем же определил Федор Павлович быть и кухне, хотя кухня была и в доме: не любил он кухонного запаха, и кушанье приносили через двор зимой и летом."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,Я иду и не знаю: в вонь ли я попал и позор или в свет и радость.
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Федор Павлович положил ему жалованье, и это жалованье Смердяков употреблял чуть не в целости на платье, на помаду, на духи и проч. Но женский пол он, кажется, так же презирал, как и мужской, держал себя с ним степенно, почти недоступно."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Не плачь, Григорий, мы его сею же минутой разобьем в дым и прах."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"В руках ее букет белых роз, с которым она лежала в гробу."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"День был ясный, и я, вспоминая теперь, точно вижу вновь, как возносился из кадила фимиам и тихо восходил вверх, а сверху в куполе, в узенькое окошечко, так и льются на нас в церковь Божьи лучи, и, восходя к ним волнами, как бы таял в них фимиам."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"И верблюды-то так тогда мое воображение заняли, и сатана, который так с Богом говорит, и Бог, отдавший раба своего на погибель, и раб его, восклицающий: «Буди имя твое благословенно, несмотря на то, что казнишь меня», – а затем тихое и сладостное пение во храме: «Да исправится молитва моя», и снова фимиам от кадила священника и коленопреклоненная молитва!"
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Нужно лишь малое семя, крохотное: брось он его в душу простолюдина, и не умрет оно, будет жить в душе его во всю жизнь, таиться в нем среди мрака, среди смрада грехов его, как светлая точка, как великое напоминание."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Отцы и учители, берегите веру народа, и не мечта сие: поражало меня всю жизнь в великом народе нашем его достоинство благолепное и истинное, сам видел, сам свидетельствовать могу, видел и удивлялся, видел, несмотря даже на смрад грехов и нищий вид народа нашего."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"А некие так даже вспоминали настоятельно, что от телес их осязалось явственно благоухание."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"«От покойного старца Варсонофия не только духу не было, но точилось благоухание, – злорадно напоминали они, – но не старчеством заслужил, а тем, что и сам праведен был»."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Когда Федор Павлович Карамазов, связавшийся первоначально с Грушенькой по поводу одного случайного «гешефта», кончил совсем для себя неожиданно тем, что влюбился в нее без памяти и как бы даже ум потеряв, то старик Самсонов, уже дышавший в то время на ладан, сильно подсмеивался."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Но почему-то в нем, и даже уже давно, основалось убеждение, что этот старый развратитель, дышащий теперь на ладан, может быть, вовсе не будет в настоящую минуту противиться, если Грушенька устроит как-нибудь свою жизнь честно и выйдет за «благонадежного человека» замуж."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"«Передай, – закричал он, – от меня Красоткину, что я всем собакам буду теперь куски с булавками кидать, всем, всем!» – «А, думаю, вольный душок завелся, его надо выкурить», – и стал ему выказывать полное презрение, при всякой встрече отвертываюсь или иронически улыбаюсь."
4,Фёдор Михайлович Достоевский,Братья Карамазовы,"Духи не замерзают, но уж когда воплотился, то… словом, светренничал, и пустился, а ведь в пространствах-то этих, в эфире-то, в воде-то этой, яже бе над твердию, – ведь это такой мороз… то есть какое мороз – это уж и морозом назвать нельзя, можешь представить: сто пятьдесят градусов ниже нуля!"
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Да, пожалуй что и игрушки!»

На улице жара стояла страшная, к тому же духота, толкотня, всюду известка, леса, кирпич, пыль и та особенная летняя вонь, столь известная каждому петербуржцу, не имеющему возможности нанять дачу, — всё это разом неприятно потрясло и без того уже расстроенные нервы юноши."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Нестерпимая же вонь из распивочных, которых в этой части города особенное множество, и пьяные, поминутно попадавшиеся, несмотря на буднее время, довершили отвратительный и грустный колорит картины."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Было душно, так что было даже нестерпимо сидеть, и всё до того было пропитано винным запахом, что, кажется, от одного этого воздуха можно было в пять минут сделаться пьяным."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"В комнате было душно, но окна она не отворила; с лестницы несло вонью, но дверь на лестницу была не затворена; из внутренних помещений, сквозь непритворенную дверь, неслись волны табачного дыма, она кашляла, но дверь не притворяла."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Тут заинтересовало его вдруг: почему именно, во всех больших городах, человек не то что по одной необходимости, но как-то особенно наклонен жить и селиться именно в таких частях города, где нет ни садов, ни фонтанов, где грязь и вонь, и всякая гадость."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Опять пыль, кирпич и известка, опять вонь из лавочек и распивочных, опять поминутно пьяные, чухонцы-разносчики и полуразвалившиеся извозчики."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Дверь на лестницу была отворена, чтобы хоть сколько-нибудь защититься от волн табачного дыма, врывавшихся из других комнат и поминутно заставлявших долго и мучительно кашлять бедную чахоточную."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Так, были какие-то мысли или обрывки мыслей, какие-то представления, без порядка и связи, — лица людей, виденных им еще в детстве или встреченных где-нибудь один только раз и об которых он никогда бы и не вспомнил; колокольня В-й церкви; биллиард в одном трактире и какой-то офицер у биллиарда, запах сигар в какой-то подвальной табачной лавочке, распивочная, черная лестница, совсем темная, вся залитая помоями и засыпанная яичными скорлупами, а откуда-то доносится воскресный звон колоколов… Предметы сменялись и крутились, как вихрь."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Одним словом, явились только: полячок, потом один плюгавенький канцелярист без речей, в засаленном фраке, в угрях и с противным запахом; потом еще один глухой и почти совсем слепой старичок, когда-то служивший в каком-то почтамте и которого кто-то, с незапамятных времен и неизвестно для чего, содержал у Амалии Ивановны."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Солнце ярко освещало комнату; кадильный дым восходил клубами; священник читал «Упокой, господи»."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Дым, туман, струна звенит в тумане."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"А вы — другая статья: вам бог жизнь приготовил (а кто знает, может, и у вас так только дымом пройдет, ничего не будет)."
5,Фёдор Михайлович Достоевский,Преступление и наказание,Так и пахнул на меня этот город с первых часов знакомым запахом.
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Он особенно заметил в банках с водой, на окнах, букеты белых и нежных нарцизов, склоняющихся на своих ярко-зеленых, тучных и длинных стеблях с сильным ароматным запахом."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Опять тот же сор, те же скорлупы на винтообразной лестнице, опять двери квартир отворены настежь, опять те же кухни, из которых несет чад и вонь."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Но эти существа были духи, одаренные умом и волей."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"«Жара невыносимая (сорок градусов на солнце), духота, зловоние из Фонтанки, каналов… оглушительная трескотня экипажей, пыль не столбом, а целым облаком над всем Петербургом от неполиваемой мостовой; известковая пыль от чистки штукатурки наружных стен домов днем, от разгрузки и развозки извести с каналов и Фонтанки ночью; серая, от толстого слоя пыли, зелень скверов и садов и т. д. — вот что представляет из себя Северная Пальмира уже более двух недель» (1865, № 196)."
5,Фёдор Михайлович Достоевский,Преступление и наказание,"Точно соответствуют фактам, зафиксированным в газетных сообщениях, и другие, более второстепенные детали романа: так, в виду отсутствия в тогдашнем Петербурге водопровода, газеты жаловались неоднократно на «желтую воду» из колодцев и рек, которую развозили водовозы (ср. ч. II, гл. 1), на «оборванных извозчиков», «вонь из распивочных», квартирных хозяек-немок и т. д. Мысль Раскольникова о необходимости в городе устроить фонтаны, которые бы «освежали воздух на всех площадях» (ч. I, гл. 6), перекликается с аналогичным проектом, изложенным в «Петербургском листке» (1865, № 82), а иронические слова поручика Пороха о «сочинителе», который, не уплатив в трактире за обед, был задержан и обещал отомстить своим обидчикам «сатирой» (ч. II, гл. 1), варьируют аналогичные сплетни, которые повторяли реакционно настроенные обыватели (СПб. Ведомости, 1865, № 175)."
6,Фёдор Михайлович Достоевский,Идиот,"Прелесть рассказа, оригинальность постановки главного лица, этот заманчивый мир, разобранный до тонкости, и наконец все эти очаровательные подробности, рассыпанные в книге (на счет, например, обстоятельств употребления букетов белых и розовых камелий по очереди), одним словом, все эти прелестные детали, и все это вместе, произвели почти потрясение."
6,Фёдор Михайлович Достоевский,Идиот,"Графиня Соцкая, из Петербурга, губернаторши гостья, и Софья Беспалова, как известно стало, приедут наверно с букетами, с белыми."
6,Фёдор Михайлович Достоевский,Идиот,"Бедного Платона чуть не загоняли; известно - муж; поручился, что букет достанет, и - что же?"
6,Фёдор Михайлович Достоевский,Идиот,"Понятно, что если бы Пете промыслить где-нибудь в эту интересную минуту букет, то дела его могли бы очень сильно подвинуться; благодарность женщины в таких случаях безгранична."
6,Фёдор Михайлович Достоевский,Идиот,"Как приехал, так и посылаю букет к пробуждению Анфисы Алексеевны."
6,Фёдор Михайлович Достоевский,Идиот,"И не перебей я у него этот букет, кто знает, жил бы человек до сих пор, был бы счастлив, имел бы успехи, и в голову б не пришло ему под турку идти."
6,Фёдор Михайлович Достоевский,Идиот,Он и поднял дым коромыслом.
6,Фёдор Михайлович Достоевский,Идиот,"Может быть, как прозорливая женщина, она предугадала то, что должно было случиться в близком будущем; может быть, огорчившись из-за разлетевшейся дымом мечты (в которую и сама, по правде, не верила), она, как человек, не могла отказать себе в удовольствии, преувеличением беды, подлить еще более яду в сердце брата, впрочем, искренно и сострадательно ею любимого."
7,Иван Сергеевич Тургенев,Отцы и дет,Солнце пекло; из полутемных сеней постоялого дворика несло запахом теплого ржаного хлеба.
7,Иван Сергеевич Тургенев,Отцы и дет,"Петр вернулся к коляске и вручил ему вместе с коробочкой толстую черную сигарку, которую Аркадий немедленно закурил, распространяя вокруг себя такой крепкий и кислый запах заматерелого табаку, что Николай Петрович, отроду не куривший, поневоле, хотя незаметно, чтобы не обидеть сына, отворачивал нос."
7,Иван Сергеевич Тургенев,Отцы и дет,"Отец и сын вышли на террасу, под навес маркизы; возле перил, на столе, между большими букетами сирени, уже кипел самовар."
7,Иван Сергеевич Тургенев,Отцы и дет,"Я уже не говорю о том, что он не раз выручал отца из беды, отдавал ему все свои деньги, – имение, ты, может быть, не знаешь, у них не разделено, – но он всякому рад помочь и, между прочим, всегда вступается за крестьян; правда, говоря с ними, он морщится и нюхает одеколон…

– Известное дело: нервы, – перебил Базаров."
7,Иван Сергеевич Тургенев,Отцы и дет,"И оба приятеля отправились в комнату Базарова, в которой уже успел установиться какой-то медицинско-хирургический запах, смешанный с запахом дешевого табаку."
7,Иван Сергеевич Тургенев,Отцы и дет,"будет с него губернского фимиама, обойдется без нашего."
7,Иван Сергеевич Тургенев,Отцы и дет,"Ломание Базарова в первые минуты посещения неприятно подействовало на нее, как дурной запах или резкий звук; но она тотчас же поняла, что он чувствовал смущение, и это ей даже польстило."
7,Иван Сергеевич Тургенев,Отцы и дет,"В доме, видимо, царствовал порядок: все было чисто, всюду пахло каким-то приличным запахом, точно в министерских приемных."
7,Иван Сергеевич Тургенев,Отцы и дет,"Темная мягкая ночь глянула в комнату с своим почти черным небом, слабо шумевшими деревьями и свежим запахом вольного, чистого воздуха."
7,Иван Сергеевич Тургенев,Отцы и дет,"У старушки от радости, от вина, от сигарочного дыма совсем закружилась голова; муж заговорил было с ней и махнул рукою."
7,Иван Сергеевич Тургенев,Отцы и дет,"А я люблю такие домики, как ваш, старенькие да тепленькие; и запах в них какой-то особенный."
7,Иван Сергеевич Тургенев,Отцы и дет,– Букет вяжете?
7,Иван Сергеевич Тургенев,Отцы и дет,"Он переносил свой, как он выражался, плен довольно терпеливо, только уж очень возился с туалетом и все приказывал курить одеколоном."
7,Иван Сергеевич Тургенев,Отцы и дет,Павел Петрович помочил себе лоб одеколоном и закрыл глаза.
7,Иван Сергеевич Тургенев,Отцы и дет,"Стояла белая зима с жестокою тишиной безоблачных морозов, плотным, скрипучим снегом, розовым инеем на деревьях, бледно-изумрудным небом, шапками дыма над трубами, клубами пара из мгновенно раскрытых дверей, свежими, словно укушенными лицами людей и хлопотливым бегом продрогших лошадок."
8,Иван Сергеевич Тургенев,Дворянское гнездо,"Но овладевшее им чувство робости скоро исчезло: в генерале врожденное всем русским добродушие еще усугублялось тою особенного рода приветливостью, которая свойственна всем немного замаранным людям; генеральша как-то скоро стушевалась; что же касается до Варвары Павловны, то она так была спокойна и самоуверенно-ласкова, что всякий в ее присутствии тотчас чувствовал себя как бы дома; притом от всего ее пленительного тела, от улыбавшихся глаз, от невинно-покатых плечей и бледно-розовых рук, от легкой и в то же время как бы усталой походки, от самого звука ее голоса, замедленного, сладкого, – веяло неуловимой, как тонкий запах, вкрадчивой прелестью, мягкой, пока еще стыдливой, негой, чем-то таким, что словами передать трудно, но что трогало и возбуждало, – и уже, конечно, возбуждало не робость."
8,Иван Сергеевич Тургенев,Дворянское гнездо,От нее пахло одеколоном и мятой.
8,Иван Сергеевич Тургенев,Дворянское гнездо,"Антон сейчас распорядился: поймал, зарезал и ощипал старую курицу; Апраксея долго терла и мыла ее, стирая ее, как белье, прежде чем положила ее в кастрюлю; когда она, наконец, сварилась, Антон накрыл и убрал стол, поставил перед прибором почерневшую солонку аплике о трех ножках и граненый графинчик с круглой стеклянной пробкой и узким горлышком; потом доложил Лаврецкому певучим голосом, что кушанье готово, – и сам стал за его стулом, обвернув правый кулак салфеткой и распространяя какой-то крепкий, древний запах, подобный запаху кипарисового дерева."
8,Иван Сергеевич Тургенев,Дворянское гнездо,"Даже сидя в коляске, старик продолжал дичиться и ежиться; но тихий, теплый воздух, легкий ветерок, легкие тени, запах травы, березовых почек, мирное сиянье безлунного звездного неба, дружный топот и фыркание лошадей – все обаяния дороги, весны, ночи спустились в душу бедного немца, и он сам первый заговорил с Лаврецким."
8,Иван Сергеевич Тургенев,Дворянское гнездо,"Звезды исчезали в каком-то светлом дыме; неполный месяц блестел твердым блеском; свет его разливался голубым потоком по небу и падал пятном дымчатого золота на проходившие близко тонкие тучки; свежесть воздуха вызывала легкую влажность на глаза, ласково охватывала все члены, лилась вольною струею в грудь."
8,Иван Сергеевич Тургенев,Дворянское гнездо,"Чинно стоявший народ, родные лица, согласное пение, запах ладану, длинные косые лучи от окон, самая темнота стен и сводов – все говорило его сердцу."
8,Иван Сергеевич Тургенев,Дворянское гнездо,Он начал облачаться; дьячок в стихаре подобострастно попросил уголька; запахло ладаном.
8,Иван Сергеевич Тургенев,Дворянское гнездо,"Первое, что поразило его при входе в переднюю, был запах пачули, весьма ему противный; тут же стояли какие-то высокие сундуки и баулы."
8,Иван Сергеевич Тургенев,Дворянское гнездо,"руками, как и где носятся воланы, рюши, кружева, шу; обещалась принести стклянку с новыми английскими духами: Victoria's Essence [[40 - Духи королевы Виктории (англ.)."
8,Иван Сергеевич Тургенев,Дворянское гнездо,"XLIII

Марья Дмитриевна сидела одна у себя в кабинете на вольтеровском кресле и нюхала одеколон; стакан воды с флер-д'оранжем стоял возле нее на столике."
8,Иван Сергеевич Тургенев,Дворянское гнездо,– Марья Дмитриевна опять понюхала одеколон и отпила воды.
8,Иван Сергеевич Тургенев,Дворянское гнездо,"40

Духи королевы Виктории (англ.)."
9,Иван Сергеевич Тургенев,Дым,"Иван Тургенев 

ДЫМ 

I 

10 августа 1862 года, в четыре часа пополудни, в Баден-Бадене, перед известною ""Соnvеrsаtion"" толпилось множество народа."
9,Иван Сергеевич Тургенев,Дым,"не в ходу, знать, у нас родное,- и графиня Ш., известная законодательница мод и гран-жанра, прозванная злыми языками ""Царицей ос"" и ""Медузою в чепце"", предпочитала, в отсутствии говоруна, обращаться к тут же вертевшимся итальянцам, молдаванцам, американским ""спиритам"", бойким секретарям иностранных посольств немчикам с женоподобною, но уже осторожною физиономией и т. п. 

Подражая примеру графини, и княгиня Вabette, та самая, у которой на руках умер Шопен (в Европе считают около тысячи дам, на руках которых он испустил дух), и княгиня Аnnеttе, которая всем бы взяла, если бы по временам, внезапно, как запах капусты среди тончайшей амбры, не проскакивала в ней простая деревенская прачка; и княгиня Расhеtte, с которою случилось такое несчастие: муж ее попал на видное место и вдруг, Dieu sait pourquoi, прибил градского голову и украл двадцать тысяч рублей серебром казенных денег; и смешливая княжна Зизи, и слезливая княжна Зозо - все они оставляли в стороне своих земляков, немилостиво обходились с ними... Оставим же и мы их в стороне, этих прелестных дам, и отойдем от знаменитого дерева, около которого они сидят в таких дорогих, но несколько безвкусных туалетах, и пошли им господь облегчения от грызущей их скуки!"
9,Иван Сергеевич Тургенев,Дым,"Бамбаев взял его под руку, но, прежде чем направился в кофейную, кивнул пальцем Изабелле, известной цветочнице Жокей-клуба: ему вздумалось взять у ней букет."
9,Иван Сергеевич Тургенев,Дым,"К нему она подошла, и он, выбрав в ее коробке крошечный букет фиалок, бросил ей гульден."
9,Иван Сергеевич Тургенев,Дым,"Дым от сигар стоял удушливый; всем было жарко и томно, все охрипли, у всех глаза посоловели, пот лил градом с каждого лица."
9,Иван Сергеевич Тургенев,Дым,"Литвинов сломил крупную гербовую печать и принялся было читать...Сильный, очень приятный и знакомый запах поразил его."
9,Иван Сергеевич Тургенев,Дым,Он оглянулся и увидел на окне в стакане воды большой букет свежих гелиотропов.
9,Иван Сергеевич Тургенев,Дым,"Но он не мог заснуть: виденные им лица, слышанные им речи то и дело вертелись и кружились, странно сплетаясь и путаясь в его горячей, от табачного дыма разболевшейся голове."
9,Иван Сергеевич Тургенев,Дым,"То чудилось ему мычанье Губарева и представлялись его вниз устремленные глаза с их тупым и упрямым взглядом; то вдруг эти самые глаза разгорались и прыгали, и он узнавал Суханчикову, слышал ее трескучий голос и невольно, шепотом, повторял за нею: ""Дала, дала пощечину""; то выдвигалась перед ним нескладная фигура Потугина, и он в десятый, в двадцатый раз припоминал каждое его слово; то, как куколка из табакерки, выскакивал Ворошилов в своем общелкнутом пальто, сидевшем на нем, как новый мундирчик, и Пищалкин мудро и важно кивал отлично выстриженною и действительно благонамеренною головой; а там Биндасов гаркал и ругался, и Бамбаев восторгался слезливо... 

А главное: этот запах, неотступный, неотвязный, сладкий, тяжелый запах не давал ему покоя, и все сильней и сильней разливался в темноте, и все настойчивее напоминал ему что-то, чего он никак уловить не мог... Литвинову пришло в голову, что запах цветов вреден для здоровья ночью в спальне, и он встал, ощупью добрел до букета и вынес его в соседнюю комнату; но и оттуда проникал к нему в подушку, под одеяло, томительный запах, и он тоскливо переворачивался с боку на бок."
